service_id,date,exception_type
1,20101126,1
1,20101127,1
1,20101204,1
1,20101211,1
1,20101218,1
1,20101225,1
1,20110101,1
1,20110108,1
1,20110115,1
1,20110122,1
1,20110129,1
1,20110205,1
1,20110212,1
1,20110219,1
1,20110226,1
1,20110305,1
1,20110312,1
1,20110319,1
1,20110326,1
1,20110402,1
1,20110409,1
1,20110416,1
1,20110423,1
1,20110430,1
1,20110507,1
1,20110514,1
1,20110521,1
2,20101125,1
2,20101128,1
2,20101205,1
2,20101212,1
2,20101219,1
2,20101226,1
2,20110102,1
2,20110109,1
2,20110116,1
2,20110123,1
2,20110130,1
2,20110206,1
2,20110213,1
2,20110220,1
2,20110227,1
2,20110306,1
2,20110313,1
2,20110320,1
2,20110327,1
2,20110403,1
2,20110410,1
2,20110417,1
2,20110424,1
2,20110501,1
2,20110508,1
2,20110515,1
2,20110522,1
3,20101129,1
3,20101130,1
3,20101201,1
3,20101202,1
3,20101203,1
3,20101206,1
3,20101207,1
3,20101208,1
3,20101209,1
3,20101210,1
3,20101213,1
3,20101214,1
3,20101215,1
3,20101216,1
3,20101217,1
3,20101220,1
3,20101221,1
3,20101222,1
3,20101223,1
3,20101224,1
3,20101227,1
3,20101228,1
3,20101229,1
3,20101230,1
3,20101231,1
3,20110103,1
3,20110104,1
3,20110105,1
3,20110106,1
3,20110107,1
3,20110110,1
3,20110111,1
3,20110112,1
3,20110113,1
3,20110114,1
3,20110117,1
3,20110118,1
3,20110119,1
3,20110120,1
3,20110121,1
3,20110124,1
3,20110125,1
3,20110126,1
3,20110127,1
3,20110128,1
3,20110131,1
3,20110201,1
3,20110202,1
3,20110203,1
3,20110204,1
3,20110207,1
3,20110208,1
3,20110209,1
3,20110210,1
3,20110211,1
3,20110214,1
3,20110215,1
3,20110216,1
3,20110217,1
3,20110218,1
3,20110221,1
3,20110222,1
3,20110223,1
3,20110224,1
3,20110225,1
3,20110228,1
3,20110301,1
3,20110302,1
3,20110303,1
3,20110304,1
3,20110307,1
3,20110308,1
3,20110309,1
3,20110310,1
3,20110311,1
3,20110314,1
3,20110315,1
3,20110316,1
3,20110317,1
3,20110318,1
3,20110321,1
3,20110322,1
3,20110323,1
3,20110324,1
3,20110325,1
3,20110328,1
3,20110329,1
3,20110330,1
3,20110331,1
3,20110401,1
3,20110404,1
3,20110405,1
3,20110406,1
3,20110407,1
3,20110408,1
3,20110411,1
3,20110412,1
3,20110413,1
3,20110414,1
3,20110415,1
3,20110418,1
3,20110419,1
3,20110420,1
3,20110421,1
3,20110422,1
3,20110425,1
3,20110426,1
3,20110427,1
3,20110428,1
3,20110429,1
3,20110502,1
3,20110503,1
3,20110504,1
3,20110505,1
3,20110506,1
3,20110509,1
3,20110510,1
3,20110511,1
3,20110512,1
3,20110513,1
3,20110516,1
3,20110517,1
3,20110518,1
3,20110519,1
3,20110520,1
3,20110523,1
4,20101126,1
5,20101127,1
5,20101204,1
5,20101211,1
5,20101218,1
5,20101225,1
5,20110101,1
5,20110108,1
5,20110115,1
5,20110122,1
5,20110129,1
5,20110205,1
5,20110212,1
5,20110219,1
5,20110226,1
5,20110305,1
5,20110312,1
5,20110319,1
5,20110326,1
5,20110402,1
5,20110409,1
5,20110416,1
5,20110423,1
5,20110430,1
5,20110507,1
5,20110514,1
5,20110521,1
6,20101225,1
6,20110101,1
6,20110108,1
6,20110115,1
6,20110122,1
6,20110129,1
6,20110205,1
6,20110212,1
6,20110219,1
6,20110226,1
6,20110305,1
6,20110312,1
6,20110319,1
6,20110326,1
6,20110402,1
6,20110409,1
6,20110416,1
6,20110423,1
6,20110430,1
6,20110507,1
6,20110514,1
6,20110521,1
7,20101127,1
7,20101204,1
7,20101211,1
7,20101218,1
8,20101125,1
8,20101226,1
8,20110102,1
8,20110109,1
8,20110116,1
8,20110123,1
8,20110130,1
8,20110206,1
8,20110213,1
8,20110220,1
8,20110227,1
8,20110306,1
8,20110313,1
8,20110320,1
8,20110327,1
8,20110403,1
8,20110410,1
8,20110417,1
8,20110424,1
8,20110501,1
8,20110508,1
8,20110515,1
8,20110522,1
9,20101128,1
9,20101205,1
9,20101212,1
9,20101219,1
10,20101224,1
10,20101227,1
10,20101228,1
10,20101229,1
10,20101230,1
10,20101231,1
10,20110103,1
10,20110104,1
10,20110105,1
10,20110106,1
10,20110107,1
10,20110110,1
10,20110111,1
10,20110112,1
10,20110113,1
10,20110114,1
10,20110117,1
10,20110118,1
10,20110119,1
10,20110120,1
10,20110121,1
10,20110124,1
10,20110125,1
10,20110126,1
10,20110127,1
10,20110128,1
10,20110131,1
10,20110201,1
