trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
12,12:45:00,12:45:00,38308,18,0,0
12,12:47:00,12:47:00,38309,19,0,0
12,12:49:00,12:49:00,38310,20,0,0
13,12:14:00,12:14:00,38291,1,0,0
13,12:16:00,12:16:00,38292,2,0,0
13,12:18:00,12:18:00,38293,3,0,0
13,12:25:00,12:25:00,38294,4,0,0
13,12:30:00,12:30:00,38295,5,0,0
13,12:33:00,12:33:00,38296,6,0,0
13,12:38:00,12:38:00,38297,7,0,0
13,12:40:00,12:40:00,38298,8,0,0
13,12:44:00,12:44:00,38299,9,0,0
13,12:48:00,12:48:00,38300,10,0,0
13,12:50:00,12:50:00,38301,11,0,0
13,12:55:00,12:55:00,38302,12,0,0
13,12:57:00,12:57:00,38303,13,0,0
13,12:59:00,12:59:00,38304,14,0,0
13,13:02:00,13:02:00,38305,15,0,0
13,13:07:00,13:07:00,38306,16,0,0
13,13:12:00,13:12:00,38307,17,0,0
13,13:15:00,13:15:00,38308,18,0,0
13,13:17:00,13:17:00,38309,19,0,0
13,13:19:00,13:19:00,38310,20,0,0
14,12:44:00,12:44:00,38291,1,0,0
14,12:46:00,12:46:00,38292,2,0,0
14,12:48:00,12:48:00,38293,3,0,0
14,12:55:00,12:55:00,38294,4,0,0
14,13:00:00,13:00:00,38295,5,0,0
14,13:03:00,13:03:00,38296,6,0,0
14,13:08:00,13:08:00,38297,7,0,0
14,13:10:00,13:10:00,38298,8,0,0
14,13:14:00,13:14:00,38299,9,0,0
14,13:18:00,13:18:00,38300,10,0,0
14,13:20:00,13:20:00,38301,11,0,0
14,13:25:00,13:25:00,38302,12,0,0
14,13:27:00,13:27:00,38303,13,0,0
14,13:29:00,13:29:00,38304,14,0,0
14,13:32:00,13:32:00,38305,15,0,0
14,13:37:00,13:37:00,38306,16,0,0
14,13:42:00,13:42:00,38307,17,0,0
14,13:45:00,13:45:00,38308,18,0,0
14,13:47:00,13:47:00,38309,19,0,0
14,13:49:00,13:49:00,38310,20,0,0
15,13:14:00,13:14:00,38291,1,0,0
15,13:16:00,13:16:00,38292,2,0,0
15,13:18:00,13:18:00,38293,3,0,0
15,13:25:00,13:25:00,38294,4,0,0
15,13:30:00,13:30:00,38295,5,0,0
15,13:33:00,13:33:00,38296,6,0,0
15,13:38:00,13:38:00,38297,7,0,0
15,13:40:00,13:40:00,38298,8,0,0
15,13:44:00,13:44:00,38299,9,0,0
15,13:48:00,13:48:00,38300,10,0,0
15,13:50:00,13:50:00,38301,11,0,0
15,13:55:00,13:55:00,38302,12,0,0
15,13:57:00,13:57:00,38303,13,0,0
15,13:59:00,13:59:00,38304,14,0,0
15,14:02:00,14:02:00,38305,15,0,0
15,14:07:00,14:07:00,38306,16,0,0
15,14:12:00,14:12:00,38307,17,0,0
15,14:15:00,14:15:00,38308,18,0,0
15,14:17:00,14:17:00,38309,19,0,0
15,14:19:00,14:19:00,38310,20,0,0
16,13:44:00,13:44:00,38291,1,0,0
16,13:46:00,13:46:00,38292,2,0,0
16,13:48:00,13:48:00,38293,3,0,0
16,13:55:00,13:55:00,38294,4,0,0
16,14:00:00,14:00:00,38295,5,0,0
16,14:03:00,14:03:00,38296,6,0,0
16,14:08:00,14:08:00,38297,7,0,0
16,14:10:00,14:10:00,38298,8,0,0
16,14:14:00,14:14:00,38299,9,0,0
16,14:18:00,14:18:00,38300,10,0,0
16,14:20:00,14:20:00,38301,11,0,0
16,14:25:00,14:25:00,38302,12,0,0
16,14:27:00,14:27:00,38303,13,0,0
16,14:29:00,14:29:00,38304,14,0,0
16,14:32:00,14:32:00,38305,15,0,0
16,14:37:00,14:37:00,38306,16,0,0
16,14:42:00,14:42:00,38307,17,0,0
16,14:45:00,14:45:00,38308,18,0,0
16,14:47:00,14:47:00,38309,19,0,0
16,14:49:00,14:49:00,38310,20,0,0
17,14:14:00,14:14:00,38291,1,0,0
17,14:16:00,14:16:00,38292,2,0,0
17,14:18:00,14:18:00,38293,3,0,0
17,14:25:00,14:25:00,38294,4,0,0
17,14:30:00,14:30:00,38295,5,0,0
17,14:33:00,14:33:00,38296,6,0,0
17,14:38:00,14:38:00,38297,7,0,0
17,14:40:00,14:40:00,38298,8,0,0
17,14:44:00,14:44:00,38299,9,0,0
17,14:48:00,14:48:00,38300,10,0,0
17,14:50:00,14:50:00,38301,11,0,0
17,14:55:00,14:55:00,38302,12,0,0
17,14:57:00,14:57:00,38303,13,0,0
17,14:59:00,14:59:00,38304,14,0,0
17,15:02:00,15:02:00,38305,15,0,0
17,15:07:00,15:07:00,38306,16,0,0
17,15:12:00,15:12:00,38307,17,0,0
17,15:15:00,15:15:00,38308,18,0,0
17,15:17:00,15:17:00,38309,19,0,0
17,15:19:00,15:19:00,38310,20,0,0
18,14:44:00,14:44:00,38291,1,0,0
18,14:46:00,14:46:00,38292,2,0,0
18,14:48:00,14:48:00,38293,3,0,0
18,14:55:00,14:55:00,38294,4,0,0
18,15:00:00,15:00:00,38295,5,0,0
18,15:03:00,15:03:00,38296,6,0,0
18,15:08:00,15:08:00,38297,7,0,0
18,15:10:00,15:10:00,38298,8,0,0
18,15:14:00,15:14:00,38299,9,0,0
18,15:18:00,15:18:00,38300,10,0,0
18,15:20:00,15:20:00,38301,11,0,0
18,15:25:00,15:25:00,38302,12,0,0
18,15:27:00,15:27:00,38303,13,0,0
18,15:29:00,15:29:00,38304,14,0,0
18,15:32:00,15:32:00,38305,15,0,0
18,15:37:00,15:37:00,38306,16,0,0
18,15:42:00,15:42:00,38307,17,0,0
18,15:45:00,15:45:00,38308,18,0,0
18,15:47:00,15:47:00,38309,19,0,0
18,15:49:00,15:49:00,38310,20,0,0
19,15:14:00,15:14:00,38291,1,0,0
19,15:16:00,15:16:00,38292,2,0,0
19,15:18:00,15:18:00,38293,3,0,0
19,15:25:00,15:25:00,38294,4,0,0
19,15:30:00,15:30:00,38295,5,0,0
19,15:33:00,15:33:00,38296,6,0,0
19,15:38:00,15:38:00,38297,7,0,0
19,15:40:00,15:40:00,38298,8,0,0
19,15:44:00,15:44:00,38299,9,0,0
19,15:48:00,15:48:00,38300,10,0,0
19,15:50:00,15:50:00,38301,11,0,0
19,15:55:00,15:55:00,38302,12,0,0
19,15:57:00,15:57:00,38303,13,0,0
19,15:59:00,15:59:00,38304,14,0,0
19,16:02:00,16:02:00,38305,15,0,0
19,16:07:00,16:07:00,38306,16,0,0
19,16:12:00,16:12:00,38307,17,0,0
19,16:15:00,16:15:00,38308,18,0,0
19,16:17:00,16:17:00,38309,19,0,0
19,16:19:00,16:19:00,38310,20,0,0
20,15:44:00,15:44:00,38291,1,0,0
20,15:46:00,15:46:00,38292,2,0,0
20,15:48:00,15:48:00,38293,3,0,0
20,15:55:00,15:55:00,38294,4,0,0
20,16:00:00,16:00:00,38295,5,0,0
20,16:03:00,16:03:00,38296,6,0,0
20,16:08:00,16:08:00,38297,7,0,0
20,16:10:00,16:10:00,38298,8,0,0
20,16:14:00,16:14:00,38299,9,0,0
20,16:18:00,16:18:00,38300,10,0,0
20,16:20:00,16:20:00,38301,11,0,0
20,16:25:00,16:25:00,38302,12,0,0
20,16:27:00,16:27:00,38303,13,0,0
20,16:29:00,16:29:00,38304,14,0,0
20,16:32:00,16:32:00,38305,15,0,0
20,16:37:00,16:37:00,38306,16,0,0
20,16:42:00,16:42:00,38307,17,0,0
20,16:45:00,16:45:00,38308,18,0,0
20,16:47:00,16:47:00,38309,19,0,0
20,16:49:00,16:49:00,38310,20,0,0
21,16:14:00,16:14:00,38291,1,0,0
21,16:16:00,16:16:00,38292,2,0,0
21,16:18:00,16:18:00,38293,3,0,0
21,16:25:00,16:25:00,38294,4,0,0
21,16:30:00,16:30:00,38295,5,0,0
21,16:33:00,16:33:00,38296,6,0,0
21,16:38:00,16:38:00,38297,7,0,0
21,16:40:00,16:40:00,38298,8,0,0
21,16:44:00,16:44:00,38299,9,0,0
21,16:48:00,16:48:00,38300,10,0,0
21,16:50:00,16:50:00,38301,11,0,0
21,16:55:00,16:55:00,38302,12,0,0
21,16:57:00,16:57:00,38303,13,0,0
21,16:59:00,16:59:00,38304,14,0,0
21,17:02:00,17:02:00,38305,15,0,0
21,17:07:00,17:07:00,38306,16,0,0
21,17:12:00,17:12:00,38307,17,0,0
21,17:15:00,17:15:00,38308,18,0,0
21,17:17:00,17:17:00,38309,19,0,0
21,17:19:00,17:19:00,38310,20,0,0
22,16:44:00,16:44:00,38291,1,0,0
22,16:46:00,16:46:00,38292,2,0,0
22,16:48:00,16:48:00,38293,3,0,0
22,16:55:00,16:55:00,38294,4,0,0
22,17:00:00,17:00:00,38295,5,0,0
22,17:03:00,17:03:00,38296,6,0,0
22,17:08:00,17:08:00,38297,7,0,0
22,17:10:00,17:10:00,38298,8,0,0
22,17:14:00,17:14:00,38299,9,0,0
22,17:18:00,17:18:00,38300,10,0,0
22,17:20:00,17:20:00,38301,11,0,0
22,17:25:00,17:25:00,38302,12,0,0
22,17:27:00,17:27:00,38303,13,0,0
22,17:29:00,17:29:00,38304,14,0,0
22,17:32:00,17:32:00,38305,15,0,0
22,17:37:00,17:37:00,38306,16,0,0
22,17:42:00,17:42:00,38307,17,0,0
22,17:45:00,17:45:00,38308,18,0,0
22,17:47:00,17:47:00,38309,19,0,0
22,17:49:00,17:49:00,38310,20,0,0
23,17:14:00,17:14:00,38291,1,0,0
23,17:16:00,17:16:00,38292,2,0,0
23,17:18:00,17:18:00,38293,3,0,0
23,17:25:00,17:25:00,38294,4,0,0
23,17:30:00,17:30:00,38295,5,0,0
23,17:33:00,17:33:00,38296,6,0,0
23,17:38:00,17:38:00,38297,7,0,0
23,17:40:00,17:40:00,38298,8,0,0
23,17:44:00,17:44:00,38299,9,0,0
23,17:48:00,17:48:00,38300,10,0,0
23,17:50:00,17:50:00,38301,11,0,0
23,17:55:00,17:55:00,38302,12,0,0
23,17:57:00,17:57:00,38303,13,0,0
23,17:59:00,17:59:00,38304,14,0,0
23,18:02:00,18:02:00,38305,15,0,0
23,18:07:00,18:07:00,38306,16,0,0
23,18:12:00,18:12:00,38307,17,0,0
23,18:15:00,18:15:00,38308,18,0,0
23,18:17:00,18:17:00,38309,19,0,0
23,18:19:00,18:19:00,38310,20,0,0
24,17:44:00,17:44:00,38291,1,0,0
24,17:46:00,17:46:00,38292,2,0,0
24,17:48:00,17:48:00,38293,3,0,0
24,17:55:00,17:55:00,38294,4,0,0
24,18:00:00,18:00:00,38295,5,0,0
24,18:03:00,18:03:00,38296,6,0,0
24,18:08:00,18:08:00,38297,7,0,0
24,18:10:00,18:10:00,38298,8,0,0
24,18:14:00,18:14:00,38299,9,0,0
24,18:18:00,18:18:00,38300,10,0,0
24,18:20:00,18:20:00,38301,11,0,0
24,18:25:00,18:25:00,38302,12,0,0
24,18:27:00,18:27:00,38303,13,0,0
24,18:29:00,18:29:00,38304,14,0,0
24,18:32:00,18:32:00,38305,15,0,0
24,18:37:00,18:37:00,38306,16,0,0
24,18:42:00,18:42:00,38307,17,0,0
24,18:45:00,18:45:00,38308,18,0,0
24,18:47:00,18:47:00,38309,19,0,0
24,18:49:00,18:49:00,38310,20,0,0
25,18:14:00,18:14:00,38291,1,0,0
25,18:16:00,18:16:00,38292,2,0,0
25,18:18:00,18:18:00,38293,3,0,0
25,18:25:00,18:25:00,38294,4,0,0
25,18:30:00,18:30:00,38295,5,0,0
25,18:33:00,18:33:00,38296,6,0,0
25,18:38:00,18:38:00,38297,7,0,0
25,18:40:00,18:40:00,38298,8,0,0
25,18:44:00,18:44:00,38299,9,0,0
25,18:48:00,18:48:00,38300,10,0,0
25,18:50:00,18:50:00,38301,11,0,0
25,18:55:00,18:55:00,38302,12,0,0
25,18:57:00,18:57:00,38303,13,0,0
25,18:59:00,18:59:00,38304,14,0,0
25,19:02:00,19:02:00,38305,15,0,0
25,19:07:00,19:07:00,38306,16,0,0
25,19:12:00,19:12:00,38307,17,0,0
25,19:15:00,19:15:00,38308,18,0,0
25,19:17:00,19:17:00,38309,19,0,0
25,19:19:00,19:19:00,38310,20,0,0
26,18:44:00,18:44:00,38291,1,0,0
26,18:46:00,18:46:00,38292,2,0,0
26,18:48:00,18:48:00,38293,3,0,0
26,18:55:00,18:55:00,38294,4,0,0
26,19:00:00,19:00:00,38295,5,0,0
26,19:03:00,19:03:00,38296,6,0,0
26,19:08:00,19:08:00,38297,7,0,0
26,19:10:00,19:10:00,38298,8,0,0
26,19:14:00,19:14:00,38299,9,0,0
26,19:18:00,19:18:00,38300,10,0,0
26,19:20:00,19:20:00,38301,11,0,0
26,19:25:00,19:25:00,38302,12,0,0
26,19:27:00,19:27:00,38303,13,0,0
26,19:29:00,19:29:00,38304,14,0,0
26,19:32:00,19:32:00,38305,15,0,0
26,19:37:00,19:37:00,38306,16,0,0
26,19:42:00,19:42:00,38307,17,0,0
26,19:45:00,19:45:00,38308,18,0,0
26,19:47:00,19:47:00,38309,19,0,0
26,19:49:00,19:49:00,38310,20,0,0
27,19:14:00,19:14:00,38291,1,0,0
27,19:16:00,19:16:00,38292,2,0,0
27,19:18:00,19:18:00,38293,3,0,0
27,19:25:00,19:25:00,38294,4,0,0
27,19:30:00,19:30:00,38295,5,0,0
27,19:33:00,19:33:00,38296,6,0,0
27,19:38:00,19:38:00,38297,7,0,0
27,19:40:00,19:40:00,38298,8,0,0
27,19:44:00,19:44:00,38299,9,0,0
27,19:48:00,19:48:00,38300,10,0,0
27,19:50:00,19:50:00,38301,11,0,0
27,19:55:00,19:55:00,38302,12,0,0
27,19:57:00,19:57:00,38303,13,0,0
27,19:59:00,19:59:00,38304,14,0,0
27,20:02:00,20:02:00,38305,15,0,0
27,20:07:00,20:07:00,38306,16,0,0
27,20:12:00,20:12:00,38307,17,0,0
27,20:15:00,20:15:00,38308,18,0,0
27,20:17:00,20:17:00,38309,19,0,0
27,20:19:00,20:19:00,38310,20,0,0
28,19:44:00,19:44:00,38291,1,0,0
28,19:46:00,19:46:00,38292,2,0,0
28,19:48:00,19:48:00,38293,3,0,0
28,19:55:00,19:55:00,38294,4,0,0
28,20:00:00,20:00:00,38295,5,0,0
28,20:03:00,20:03:00,38296,6,0,0
28,20:08:00,20:08:00,38297,7,0,0
28,20:10:00,20:10:00,38298,8,0,0
28,20:14:00,20:14:00,38299,9,0,0
28,20:18:00,20:18:00,38300,10,0,0
28,20:20:00,20:20:00,38301,11,0,0
28,20:25:00,20:25:00,38302,12,0,0
28,20:27:00,20:27:00,38303,13,0,0
28,20:29:00,20:29:00,38304,14,0,0
28,20:32:00,20:32:00,38305,15,0,0
28,20:37:00,20:37:00,38306,16,0,0
28,20:42:00,20:42:00,38307,17,0,0
28,20:45:00,20:45:00,38308,18,0,0
28,20:47:00,20:47:00,38309,19,0,0
28,20:49:00,20:49:00,38310,20,0,0
29,20:14:00,20:14:00,38291,1,0,0
29,20:16:00,20:16:00,38292,2,0,0
29,20:18:00,20:18:00,38293,3,0,0
29,20:25:00,20:25:00,38294,4,0,0
29,20:30:00,20:30:00,38295,5,0,0
29,20:33:00,20:33:00,38296,6,0,0
29,20:38:00,20:38:00,38297,7,0,0
29,20:40:00,20:40:00,38298,8,0,0
29,20:44:00,20:44:00,38299,9,0,0
29,20:48:00,20:48:00,38300,10,0,0
29,20:50:00,20:50:00,38301,11,0,0
29,20:55:00,20:55:00,38302,12,0,0
29,20:57:00,20:57:00,38303,13,0,0
29,20:59:00,20:59:00,38304,14,0,0
29,21:02:00,21:02:00,38305,15,0,0
29,21:07:00,21:07:00,38306,16,0,0
29,21:12:00,21:12:00,38307,17,0,0
29,21:15:00,21:15:00,38308,18,0,0
29,21:17:00,21:17:00,38309,19,0,0
29,21:19:00,21:19:00,38310,20,0,0
30,20:59:00,20:59:00,38291,1,0,0
30,21:01:00,21:01:00,38292,2,0,0
30,21:03:00,21:03:00,38293,3,0,0
30,21:10:00,21:10:00,38294,4,0,0
30,21:15:00,21:15:00,38295,5,0,0
30,21:18:00,21:18:00,38296,6,0,0
30,21:23:00,21:23:00,38297,7,0,0
30,21:25:00,21:25:00,38298,8,0,0
30,21:29:00,21:29:00,38299,9,0,0
30,21:33:00,21:33:00,38300,10,0,0
30,21:35:00,21:35:00,38301,11,0,0
30,21:40:00,21:40:00,38302,12,0,0
30,21:42:00,21:42:00,38303,13,0,0
30,21:44:00,21:44:00,38304,14,0,0
30,21:47:00,21:47:00,38305,15,0,0
30,21:52:00,21:52:00,38306,16,0,0
30,21:57:00,21:57:00,38307,17,0,0
30,22:00:00,22:00:00,38308,18,0,0
30,22:02:00,22:02:00,38309,19,0,0
30,22:04:00,22:04:00,38310,20,0,0
31,21:29:00,21:29:00,38291,1,0,0
31,21:31:00,21:31:00,38292,2,0,0
31,21:33:00,21:33:00,38293,3,0,0
31,21:40:00,21:40:00,38294,4,0,0
31,21:45:00,21:45:00,38295,5,0,0
