service_id,date,exception_type
17,20110204,1
17,20110211,1
17,20110218,1
17,20110225,1
17,20110304,1
17,20110311,1
17,20110318,1
17,20110325,1
17,20110401,1
17,20110408,1
17,20110415,1
17,20110422,1
17,20110429,1
17,20110506,1
17,20110513,1
17,20110520,1
18,20101213,1
18,20101214,1
18,20101215,1
18,20101216,1
18,20101220,1
18,20101221,1
18,20101222,1
18,20101223,1
18,20101227,1
18,20101228,1
18,20101229,1
18,20101230,1
18,20101231,1
18,20110103,1
18,20110104,1
18,20110105,1
18,20110106,1
18,20110110,1
18,20110111,1
18,20110112,1
18,20110113,1
18,20110118,1
18,20110119,1
18,20110120,1
18,20110124,1
18,20110125,1
18,20110126,1
18,20110127,1
18,20110131,1
18,20110201,1
18,20110202,1
18,20110203,1
18,20110207,1
18,20110208,1
18,20110209,1
18,20110210,1
18,20110214,1
18,20110215,1
18,20110216,1
18,20110217,1
18,20110222,1
18,20110223,1
18,20110224,1
18,20110228,1
18,20110301,1
18,20110302,1
18,20110303,1
18,20110307,1
18,20110308,1
18,20110309,1
18,20110310,1
18,20110314,1
18,20110315,1
18,20110316,1
18,20110317,1
18,20110321,1
18,20110322,1
18,20110323,1
18,20110324,1
18,20110328,1
18,20110329,1
18,20110330,1
18,20110331,1
18,20110404,1
18,20110405,1
18,20110406,1
18,20110407,1
18,20110411,1
18,20110412,1
18,20110413,1
18,20110414,1
18,20110418,1
18,20110419,1
18,20110420,1
18,20110421,1
18,20110425,1
18,20110426,1
18,20110427,1
18,20110428,1
18,20110502,1
18,20110503,1
18,20110504,1
18,20110505,1
18,20110509,1
18,20110510,1
18,20110511,1
18,20110512,1
18,20110516,1
18,20110517,1
18,20110518,1
18,20110519,1
19,20101218,1
19,20101223,1
19,20101224,1
19,20101225,1
19,20110101,1
19,20110108,1
19,20110115,1
19,20110116,1
19,20110122,1
19,20110129,1
19,20110205,1
19,20110212,1
19,20110219,1
19,20110220,1
19,20110226,1
19,20110305,1
19,20110312,1
19,20110319,1
19,20110326,1
19,20110402,1
19,20110409,1
19,20110416,1
19,20110423,1
19,20110430,1
19,20110507,1
19,20110514,1
19,20110521,1
20,20101219,1
20,20101224,1
20,20101226,1
20,20110117,1
20,20110221,1
21,20101217,1
21,20101223,1
21,20110107,1
21,20110114,1
21,20110121,1
21,20110128,1
21,20110204,1
21,20110211,1
21,20110218,1
21,20110225,1
21,20110304,1
21,20110311,1
21,20110318,1
21,20110325,1
21,20110401,1
21,20110408,1
21,20110415,1
21,20110422,1
21,20110429,1
21,20110506,1
21,20110513,1
21,20110520,1
22,20101213,1
22,20101214,1
22,20101215,1
22,20101216,1
22,20101220,1
22,20101221,1
22,20101222,1
22,20101227,1
22,20101228,1
22,20101229,1
22,20101230,1
22,20110103,1
22,20110104,1
22,20110105,1
22,20110106,1
22,20110110,1
22,20110111,1
22,20110112,1
22,20110113,1
22,20110118,1
22,20110119,1
22,20110120,1
22,20110124,1
22,20110125,1
22,20110126,1
22,20110127,1
22,20110131,1
22,20110201,1
22,20110202,1
22,20110203,1
22,20110207,1
22,20110208,1
22,20110209,1
22,20110210,1
22,20110214,1
22,20110215,1
22,20110216,1
22,20110217,1
22,20110222,1
22,20110223,1
22,20110224,1
22,20110228,1
22,20110301,1
22,20110302,1
22,20110303,1
22,20110307,1
22,20110308,1
22,20110309,1
22,20110310,1
22,20110314,1
22,20110315,1
22,20110316,1
22,20110317,1
22,20110321,1
22,20110322,1
22,20110323,1
22,20110324,1
22,20110328,1
22,20110329,1
22,20110330,1
22,20110331,1
22,20110404,1
22,20110405,1
22,20110406,1
